epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,104.561,1.91326,4.40049,2.12048,0,0,0,0,0,0,0,0.0701596,0.0033156,0.0033156
2,203.772,1.95418,3.78234,2.14051,0,0,0,0,0,0,0,0.0400937,0.00658311,0.00658311
3,299.635,2.18003,3.67045,2.36181,0,0,0,0,0,0,0,0.00996193,0.00978462,0.00978462
4,391.857,2.33818,3.80506,2.60403,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
5,483.453,2.27559,3.71356,2.54116,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
6,574.851,2.27203,3.53206,2.52457,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
7,669.374,2.19689,3.47256,2.4834,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
8,763.111,2.14731,3.32253,2.41372,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
9,855.354,2.12285,3.28645,2.40651,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
10,947.32,2.10322,3.2056,2.39535,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
11,1040.96,2.06915,3.154,2.3559,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
12,1134.45,2.01195,3.03791,2.29188,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
13,1226.54,2.01772,3.02133,2.25101,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
14,1319.75,1.9805,2.93159,2.23896,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
15,1411.82,1.96737,2.91092,2.23365,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
16,1503.47,1.96437,2.87803,2.22994,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
17,1594.88,1.92467,2.81739,2.18678,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
18,1686.6,1.92719,2.80395,2.16626,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
19,1778.24,1.9271,2.74045,2.17317,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
20,1870.07,1.90716,2.74026,2.17607,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
21,1962.62,1.90867,2.7202,2.13942,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
22,2054.59,1.89376,2.67607,2.13532,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
23,2150.91,1.85592,2.62608,2.1025,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
24,2242.77,1.85085,2.58314,2.09565,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
25,2333.88,1.83585,2.57696,2.09468,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
26,2425.24,1.82301,2.51969,2.05733,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
27,2518.3,1.82942,2.51816,2.07253,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
28,2612.31,1.81777,2.49826,2.06439,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
29,2704.85,1.78955,2.42079,2.02895,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
30,2797.19,1.77742,2.46578,2.0357,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
31,2889.01,1.79115,2.43753,2.0269,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
32,2980.58,1.78287,2.3722,2.01676,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
33,3075.99,1.75023,2.37224,2.00729,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
34,3169.12,1.76084,2.38902,2.00014,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
35,3264.05,1.75142,2.31668,1.98714,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
36,3360.77,1.73735,2.2874,1.97007,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
37,3454.12,1.74285,2.29503,1.98005,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
38,3546.94,1.71595,2.24592,1.95255,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
39,3639.69,1.70065,2.21514,1.93738,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
40,3732.92,1.70134,2.22764,1.94938,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
41,3828.12,1.68046,2.18424,1.92648,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
42,3920.79,1.69387,2.17499,1.92374,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
43,4013.43,1.69064,2.16993,1.92265,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
44,4110.75,1.67735,2.15582,1.91538,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
45,4202.94,1.67033,2.14629,1.91278,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
46,4296.42,1.68181,2.14009,1.91006,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
47,4390.32,1.67064,2.16835,1.92552,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
48,4482.71,1.63005,2.05984,1.8868,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
49,4577.9,1.63435,2.05126,1.88785,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
50,4671.36,1.64647,2.07773,1.88921,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
51,4763.37,1.64546,2.07827,1.88082,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
52,4856.19,1.61534,2.01252,1.86788,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
53,4950.75,1.62726,2.0156,1.87113,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
