epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,105.503,1.91326,4.40049,2.12048,0,0,0,0,0,0,0,0.0701596,0.0033156,0.0033156
2,201.105,1.95418,3.78234,2.14051,0,0,0,0,0,0,0,0.0400937,0.00658311,0.00658311
3,294.048,2.18003,3.67045,2.36181,0,0,0,0,0,0,0,0.00996193,0.00978462,0.00978462
4,386.961,2.33818,3.80506,2.60403,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
5,479.41,2.27559,3.71356,2.54116,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
6,572.643,2.27203,3.53206,2.52457,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
7,670.577,2.19689,3.47256,2.4834,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
8,763.354,2.14731,3.32253,2.41372,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
9,855.868,2.12285,3.28645,2.40651,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
10,949.153,2.10322,3.2056,2.39535,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
11,1042.24,2.06915,3.154,2.3559,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
12,1137.04,2.01195,3.03791,2.29188,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
13,1238.13,2.01772,3.02133,2.25101,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
14,1329.97,1.9805,2.93159,2.23896,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
15,1423.26,1.96737,2.91092,2.23365,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
16,1515.81,1.96437,2.87803,2.22994,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
17,1609.06,1.92467,2.81739,2.18678,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
18,1701.14,1.92719,2.80395,2.16626,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
19,1797.27,1.9271,2.74045,2.17317,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
20,1897.27,1.90716,2.74026,2.17607,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
21,1993.09,1.90867,2.7202,2.13942,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
22,2087.26,1.89376,2.67607,2.13532,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
23,2179.9,1.85592,2.62608,2.1025,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
24,2273.32,1.85085,2.58314,2.09565,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
25,2374.08,1.83585,2.57696,2.09468,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
26,2473,1.82301,2.51969,2.05733,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
27,2570.98,1.82942,2.51816,2.07253,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
28,2664.51,1.81777,2.49826,2.06439,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
29,2756.08,1.78955,2.42079,2.02895,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
30,2847.37,1.77742,2.46578,2.0357,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
31,2939.52,1.79115,2.43753,2.0269,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
32,3037.35,1.78287,2.3722,2.01676,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
33,3139.17,1.75023,2.37224,2.00729,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
34,3235.11,1.76084,2.38902,2.00014,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
35,3327.59,1.75142,2.31668,1.98714,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
36,3420.16,1.73735,2.2874,1.97007,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
37,3512.06,1.74285,2.29503,1.98005,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
38,3604.12,1.71595,2.24592,1.95255,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
39,3710,1.70065,2.21514,1.93738,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
40,3808.26,1.70134,2.22764,1.94938,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
41,3906.15,1.68046,2.18424,1.92648,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
42,3998.55,1.69387,2.17499,1.92374,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
43,4091.29,1.69064,2.16993,1.92265,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
44,4182.83,1.67735,2.15582,1.91538,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
45,4279.84,1.67033,2.14629,1.91278,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
46,4382.14,1.68181,2.14009,1.91006,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
47,4477.54,1.67064,2.16835,1.92552,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
48,4580.92,1.63005,2.05984,1.8868,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
49,4672.21,1.63435,2.05126,1.88785,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
50,4763.7,1.64647,2.07773,1.88921,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
51,4858.01,1.64546,2.07827,1.88082,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
52,4957.31,1.61534,2.01252,1.86788,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
53,5055.98,1.62726,2.0156,1.87113,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
54,5150.04,1.60724,2.00418,1.85742,0,0,0,0,0,0,0,0.004753,0.004753,0.004753
55,5244.29,1.60011,1.95084,1.84024,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
56,5340.91,1.60532,1.96536,1.84602,0,0,0,0,0,0,0,0.004555,0.004555,0.004555
57,5432.89,1.62791,1.97667,1.86103,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
58,5531.59,1.58515,1.94594,1.82253,0,0,0,0,0,0,0,0.004357,0.004357,0.004357
59,5628.26,1.5945,1.9374,1.83322,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
60,5720.48,1.57351,1.91051,1.80742,0,0,0,0,0,0,0,0.004159,0.004159,0.004159
61,5816.79,1.55134,1.88072,1.7989,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
62,5909.85,1.56467,1.86424,1.80144,0,0,0,0,0,0,0,0.003961,0.003961,0.003961
63,6001,1.55319,1.85991,1.79214,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
64,6093.37,1.56463,1.88603,1.80604,0,0,0,0,0,0,0,0.003763,0.003763,0.003763
65,6184.57,1.56658,1.86103,1.79186,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
66,6278.12,1.55024,1.82082,1.77322,0,0,0,0,0,0,0,0.003565,0.003565,0.003565
67,6370.07,1.55448,1.83505,1.78934,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
68,6462.31,1.52344,1.79466,1.76664,0,0,0,0,0,0,0,0.003367,0.003367,0.003367
69,6554.34,1.52295,1.8118,1.78617,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
70,6650.28,1.52978,1.7661,1.76647,0,0,0,0,0,0,0,0.003169,0.003169,0.003169
71,6742.8,1.52872,1.77252,1.77985,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
72,6835.27,1.4969,1.7032,1.73142,0,0,0,0,0,0,0,0.002971,0.002971,0.002971
73,6927.96,1.53488,1.78503,1.77539,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
74,7020.45,1.49542,1.72432,1.7406,0,0,0,0,0,0,0,0.002773,0.002773,0.002773
75,7112.98,1.48246,1.67096,1.73338,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
76,7204.83,1.49286,1.6882,1.74095,0,0,0,0,0,0,0,0.002575,0.002575,0.002575
77,7298,1.50118,1.73348,1.72927,0,0,0,0,0,0,0,0.002476,0.002476,0.002476
78,7392.35,1.46179,1.69925,1.7191,0,0,0,0,0,0,0,0.002377,0.002377,0.002377
79,7485.71,1.46745,1.65674,1.71271,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
80,7580.39,1.46069,1.65076,1.71023,0,0,0,0,0,0,0,0.002179,0.002179,0.002179
81,7676.98,1.45562,1.64063,1.69594,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
82,7767.57,1.44421,1.64267,1.70678,0,0,0,0,0,0,0,0.001981,0.001981,0.001981
83,7859.43,1.45239,1.63931,1.69845,0,0,0,0,0,0,0,0.001882,0.001882,0.001882
84,7956.57,1.44575,1.63224,1.69512,0,0,0,0,0,0,0,0.001783,0.001783,0.001783
85,8051.27,1.45759,1.61896,1.70963,0,0,0,0,0,0,0,0.001684,0.001684,0.001684
86,8150.42,1.28297,1.22611,1.55854,0,0,0,0,0,0,0,0.001585,0.001585,0.001585
87,8242.71,1.28861,1.19364,1.56764,0,0,0,0,0,0,0,0.001486,0.001486,0.001486
88,8334.68,1.30456,1.18676,1.57462,0,0,0,0,0,0,0,0.001387,0.001387,0.001387
89,8427.21,1.28263,1.15863,1.54167,0,0,0,0,0,0,0,0.001288,0.001288,0.001288
90,8518.62,1.25471,1.12773,1.5501,0,0,0,0,0,0,0,0.001189,0.001189,0.001189
91,8611.01,1.2615,1.1164,1.54044,0,0,0,0,0,0,0,0.00109,0.00109,0.00109
92,8702.62,1.26329,1.12739,1.54102,0,0,0,0,0,0,0,0.000991,0.000991,0.000991
93,8793.66,1.23949,1.10635,1.51856,0,0,0,0,0,0,0,0.000892,0.000892,0.000892
94,8886.08,1.24122,1.09061,1.50861,0,0,0,0,0,0,0,0.000793,0.000793,0.000793
95,8977.25,1.24208,1.08687,1.51586,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
96,9068.41,1.23738,1.0746,1.51885,0,0,0,0,0,0,0,0.000595,0.000595,0.000595
97,9161.89,1.21745,1.06333,1.49289,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
98,9254.23,1.22818,1.05075,1.50623,0,0,0,0,0,0,0,0.000397,0.000397,0.000397
99,9345.63,1.19123,1.04868,1.47651,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
100,9505.65,1.21526,1.04014,1.49769,0.71376,0.56861,0.62527,0.35046,1.22574,1.87023,1.35098,0.000199,0.000199,0.000199
