epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,116.218,1.90668,4.4196,2.10736,0,0,0,0,0,0,0,0.0701596,0.0033156,0.0033156
2,234.504,1.9805,3.74956,2.15218,0,0,0,0,0,0,0,0.0400937,0.00658311,0.00658311
3,408.126,2.14466,3.60722,2.3158,0,0,0,0,0,0,0,0.00996193,0.00978462,0.00978462
4,584.738,2.29044,3.71051,2.5126,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
5,772.001,2.28403,3.65522,2.55844,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
6,932.998,2.2391,3.50377,2.51542,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
7,1083.37,2.19966,3.42479,2.46219,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
8,1180.6,2.13308,3.28864,2.41684,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
9,1277.42,2.10133,3.21438,2.3555,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
10,1378.95,2.06948,3.16567,2.35869,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
11,1476.45,2.04234,3.11236,2.32902,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
12,1584.18,2.05088,3.05675,2.31729,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
13,1689.04,2.00928,2.99963,2.28437,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
14,1787.59,1.95007,2.87026,2.21845,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
15,1911.5,1.95135,2.83917,2.20255,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
16,2025.57,1.94512,2.81604,2.21823,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
17,2168.42,1.93656,2.82173,2.18492,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
18,2281.61,1.93923,2.78449,2.19333,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
19,2397.82,1.92059,2.7282,2.18011,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
20,2510.98,1.88423,2.69229,2.15691,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
21,2611.91,1.86944,2.65355,2.14423,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
22,2712.02,1.85127,2.57922,2.10938,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
23,2814.78,1.84862,2.58232,2.10371,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
24,2914.07,1.8342,2.55475,2.08442,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
25,3013.14,1.83846,2.51566,2.09225,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
26,3112.99,1.81594,2.46393,2.06993,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
27,3214.31,1.81237,2.456,2.05572,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
28,3315.68,1.78749,2.42609,2.04052,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
29,3416.39,1.7721,2.38143,2.03137,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
30,3517.72,1.80038,2.4279,2.04316,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
31,3615.75,1.79272,2.42391,2.03666,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
32,3740.64,1.74184,2.33332,1.99481,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
33,3840.83,1.77141,2.33108,1.99997,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
34,3939.65,1.7598,2.34084,2.00235,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
35,4040.83,1.72476,2.24818,1.98536,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
36,4140.16,1.72924,2.2177,1.95231,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
37,4237.57,1.71679,2.25958,1.96246,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
38,4331.59,1.71083,2.22748,1.94801,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
39,4429.45,1.68423,2.16884,1.93724,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
40,4527.75,1.68921,2.16117,1.94051,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
41,4627.31,1.69314,2.16393,1.93292,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
42,4728.89,1.67921,2.13174,1.92868,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
43,4828.76,1.64424,2.0942,1.89309,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
44,4929.31,1.66432,2.13355,1.90905,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
45,5037.36,1.64536,2.10229,1.90537,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
46,5219.17,1.66841,2.07272,1.9102,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
47,5439.85,1.66495,2.10025,1.92346,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
48,5612.33,1.64574,2.06414,1.90561,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
49,5798.73,1.62775,2.04355,1.87822,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
50,5983.23,1.61069,1.98383,1.85866,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
51,6174.78,1.62784,2.04152,1.88532,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
52,6351.72,1.6066,1.98852,1.86311,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
53,6529.69,1.6033,1.99655,1.852,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
54,6708.45,1.59736,1.95895,1.83655,0,0,0,0,0,0,0,0.004753,0.004753,0.004753
55,6885.94,1.58933,1.8789,1.8251,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
56,7053.12,1.58121,1.89008,1.81823,0,0,0,0,0,0,0,0.004555,0.004555,0.004555
