epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,226.978,1.89163,4.35701,2.06269,0,0,0,0,0,0,0,0.0701596,0.0033156,0.0033156
2,319.348,1.98637,3.75792,2.11404,0,0,0,0,0,0,0,0.0400937,0.00658311,0.00658311
3,408.411,2.174,3.68058,2.38749,0,0,0,0,0,0,0,0.00996193,0.00978462,0.00978462
4,497.049,2.25191,3.70114,2.49498,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
5,585.285,2.21459,3.55488,2.46333,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
6,674.663,2.19575,3.47607,2.43243,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
7,763.326,2.1446,3.35382,2.37953,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
8,852.234,2.12726,3.25597,2.35176,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
9,941.066,2.07579,3.16265,2.32763,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
10,1030.58,2.04366,3.1032,2.30334,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
11,1119.83,2.02148,3.07877,2.26484,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
12,1208.66,2.01794,2.98019,2.2613,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
13,1297.48,1.9898,2.94969,2.23827,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
14,1387.44,1.97087,2.87614,2.20255,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
15,1479.76,1.93886,2.89542,2.2075,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
16,1571.4,1.94093,2.83295,2.17744,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
17,1665.17,1.95022,2.80209,2.18225,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
18,1756.29,1.90186,2.74219,2.14142,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
19,1846.69,1.90655,2.69002,2.12498,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
20,1937.2,1.89692,2.67176,2.13237,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
21,2026.78,1.86549,2.66041,2.10437,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
22,2117.15,1.85792,2.65317,2.09677,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
23,2209.01,1.85988,2.60922,2.09827,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
24,2301.82,1.83132,2.54846,2.06947,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
25,2392.74,1.83347,2.52214,2.07969,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
26,2480.77,1.81343,2.45051,2.04257,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
27,2569.99,1.79975,2.45945,2.02266,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
28,2659.59,1.79075,2.41628,2.02526,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
29,2747.71,1.76206,2.37377,2.00526,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
30,2835.93,1.77476,2.36729,2.00497,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
31,2924.43,1.79597,2.37715,1.99463,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
32,3015.4,1.78929,2.37764,2.00089,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
33,3105.38,1.76983,2.30905,1.98089,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
34,3194.3,1.75406,2.3126,1.97336,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
35,3288.32,1.71674,2.25022,1.94792,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
36,3378,1.72578,2.2747,1.97109,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
37,3466.69,1.73614,2.30114,1.96994,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
38,3555.38,1.68428,2.19315,1.93283,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
39,3644.13,1.6981,2.17609,1.92684,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
40,3732.88,1.70589,2.20944,1.92167,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
41,3820.95,1.68787,2.18441,1.91907,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
42,3908.87,1.66288,2.11631,1.88199,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
43,3997.79,1.65539,2.11902,1.88271,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
44,4087.05,1.65352,2.10305,1.88291,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
45,4177.99,1.66868,2.10649,1.89737,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
46,4268.3,1.64644,2.08584,1.87998,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
47,4356.39,1.66549,2.06896,1.89559,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
48,4446.58,1.62944,2.03182,1.8615,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
49,4537.39,1.6443,2.03765,1.8701,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
50,4626.64,1.63164,2.01617,1.87104,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
51,4715.6,1.61942,2.02562,1.8446,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
52,4804.78,1.63048,2.00466,1.85067,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
53,4892.5,1.60073,1.99533,1.81937,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
54,4982.05,1.59771,1.94855,1.82683,0,0,0,0,0,0,0,0.004753,0.004753,0.004753
55,5071.28,1.57468,1.9214,1.80747,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
56,5160.27,1.59037,1.90889,1.80997,0,0,0,0,0,0,0,0.004555,0.004555,0.004555
57,5248.66,1.594,1.9433,1.82941,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
58,5337.03,1.57013,1.89316,1.79914,0,0,0,0,0,0,0,0.004357,0.004357,0.004357
59,5427.62,1.57232,1.9079,1.80215,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
60,5516.74,1.56303,1.86433,1.78861,0,0,0,0,0,0,0,0.004159,0.004159,0.004159
61,5604.9,1.5604,1.83065,1.7822,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
62,5695.71,1.54906,1.82115,1.77781,0,0,0,0,0,0,0,0.003961,0.003961,0.003961
63,5783.48,1.53949,1.84018,1.7763,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
64,5872.06,1.55097,1.82747,1.76762,0,0,0,0,0,0,0,0.003763,0.003763,0.003763
65,5961.12,1.54221,1.84393,1.77116,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
66,6050.46,1.52479,1.76937,1.75614,0,0,0,0,0,0,0,0.003565,0.003565,0.003565
67,6138.6,1.53594,1.80199,1.76971,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
68,6227.1,1.50501,1.74619,1.73679,0,0,0,0,0,0,0,0.003367,0.003367,0.003367
69,6315.69,1.51758,1.79227,1.75359,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
70,6405.2,1.49312,1.74259,1.72297,0,0,0,0,0,0,0,0.003169,0.003169,0.003169
71,6493.83,1.51407,1.74843,1.74916,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
72,6584.9,1.46161,1.69684,1.7067,0,0,0,0,0,0,0,0.002971,0.002971,0.002971
73,6673.58,1.50064,1.74811,1.74428,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
74,6762.52,1.48157,1.71268,1.7155,0,0,0,0,0,0,0,0.002773,0.002773,0.002773
75,6850.81,1.47137,1.66893,1.71691,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
76,6940.85,1.45881,1.65933,1.68944,0,0,0,0,0,0,0,0.002575,0.002575,0.002575
77,7029.48,1.4719,1.705,1.70837,0,0,0,0,0,0,0,0.002476,0.002476,0.002476
78,7118.09,1.46242,1.67062,1.68536,0,0,0,0,0,0,0,0.002377,0.002377,0.002377
79,7206.1,1.44166,1.61661,1.6852,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
80,7295.21,1.45907,1.62865,1.6974,0,0,0,0,0,0,0,0.002179,0.002179,0.002179
81,7384.94,1.44584,1.62274,1.6721,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
82,7473.51,1.44174,1.63122,1.6928,0,0,0,0,0,0,0,0.001981,0.001981,0.001981
83,7565.35,1.423,1.59248,1.66565,0,0,0,0,0,0,0,0.001882,0.001882,0.001882
84,7654.38,1.43706,1.61713,1.67505,0,0,0,0,0,0,0,0.001783,0.001783,0.001783
85,7743.24,1.41604,1.60378,1.66423,0,0,0,0,0,0,0,0.001684,0.001684,0.001684
86,7839.73,1.28148,1.19774,1.54552,0,0,0,0,0,0,0,0.001585,0.001585,0.001585
87,7928.26,1.2926,1.18688,1.55268,0,0,0,0,0,0,0,0.001486,0.001486,0.001486
88,8016.75,1.26451,1.15229,1.54757,0,0,0,0,0,0,0,0.001387,0.001387,0.001387
89,8104.02,1.27982,1.14448,1.53922,0,0,0,0,0,0,0,0.001288,0.001288,0.001288
90,8190.19,1.25697,1.11933,1.52393,0,0,0,0,0,0,0,0.001189,0.001189,0.001189
91,8276.35,1.24741,1.10509,1.51425,0,0,0,0,0,0,0,0.00109,0.00109,0.00109
92,8364.93,1.2455,1.09607,1.51839,0,0,0,0,0,0,0,0.000991,0.000991,0.000991
93,8452.04,1.24475,1.0713,1.50662,0,0,0,0,0,0,0,0.000892,0.000892,0.000892
94,8539.17,1.22624,1.05843,1.48898,0,0,0,0,0,0,0,0.000793,0.000793,0.000793
95,8627.63,1.22055,1.05028,1.49699,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
96,8714.96,1.21555,1.04718,1.48801,0,0,0,0,0,0,0,0.000595,0.000595,0.000595
97,8802.07,1.22255,1.05073,1.48765,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
98,8889.9,1.21659,1.03254,1.49633,0,0,0,0,0,0,0,0.000397,0.000397,0.000397
99,8980.95,1.19971,1.02794,1.47945,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
100,9520.72,1.20322,1.03716,1.47766,0.75778,0.54753,0.62792,0.35648,1.20291,1.64719,1.31674,0.000199,0.000199,0.000199
