epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,12072,1.07587,0.93663,1.38798,0.91397,0.83928,0.91033,0.65734,0.81887,1.12975,1.03132,0.004852,0.004852,0.004852
106,12172.4,1.0892,0.9575,1.39172,0.91645,0.8387,0.91102,0.65784,0.81801,1.12713,1.03084,0.0048025,0.0048025,0.0048025
107,12273.8,1.07894,0.9296,1.38456,0.91682,0.84,0.91082,0.6582,0.81808,1.1227,1.03046,0.004753,0.004753,0.004753
108,12374.5,1.07467,0.93481,1.37997,0.91604,0.84231,0.91102,0.65785,0.81803,1.11551,1.03023,0.0047035,0.0047035,0.0047035
109,12474.2,1.07758,0.92559,1.38329,0.9139,0.8426,0.91098,0.65831,0.81855,1.11244,1.02986,0.004654,0.004654,0.004654
110,12574.9,1.07537,0.92415,1.38248,0.91256,0.84561,0.91175,0.65914,0.81796,1.1076,1.02948,0.0046045,0.0046045,0.0046045
111,12676.3,1.06554,0.9194,1.3763,0.91131,0.84711,0.91192,0.65957,0.81776,1.10456,1.02953,0.004555,0.004555,0.004555
112,12776.3,1.06633,0.91656,1.37286,0.91292,0.84802,0.91238,0.66099,0.81779,1.10074,1.02935,0.0045055,0.0045055,0.0045055
113,12881.3,1.06423,0.91811,1.37373,0.91162,0.84908,0.91275,0.66081,0.81758,1.09294,1.02911,0.004456,0.004456,0.004456
114,12985.7,1.05202,0.89767,1.35942,0.91247,0.85066,0.91408,0.66152,0.81727,1.08752,1.02889,0.0044065,0.0044065,0.0044065
115,13086.2,1.05949,0.90788,1.37127,0.91232,0.85108,0.91364,0.66267,0.81712,1.07924,1.02879,0.004357,0.004357,0.004357
116,13186.5,1.04459,0.89709,1.35534,0.91353,0.85114,0.91376,0.66341,0.81704,1.06859,1.02855,0.0043075,0.0043075,0.0043075
117,13287.7,1.04607,0.88249,1.35396,0.91416,0.85075,0.9143,0.6643,0.81722,1.05855,1.0283,0.004258,0.004258,0.004258
118,13387.8,1.03876,0.88652,1.34958,0.91396,0.85131,0.91495,0.66519,0.81638,1.05384,1.02769,0.0042085,0.0042085,0.0042085
119,13488,1.04768,0.88242,1.34649,0.91423,0.85169,0.91502,0.66538,0.81577,1.05346,1.02705,0.004159,0.004159,0.004159
120,13588.7,1.03679,0.88143,1.34466,0.91295,0.85056,0.91531,0.66517,0.81559,1.05111,1.02664,0.0041095,0.0041095,0.0041095
121,13688.7,1.04138,0.88519,1.34512,0.90988,0.85348,0.91456,0.66541,0.8151,1.05163,1.02599,0.00406,0.00406,0.00406
122,13826.1,1.03289,0.85979,1.34255,0.91464,0.85113,0.91569,0.66634,0.81483,1.05042,1.02566,0.0040105,0.0040105,0.0040105
123,13927.1,1.02996,0.86366,1.34153,0.90919,0.85582,0.91549,0.6664,0.81469,1.05022,1.02539,0.003961,0.003961,0.003961
124,14027.3,1.03543,0.87995,1.34632,0.91216,0.85379,0.91628,0.66686,0.81438,1.05077,1.02467,0.0039115,0.0039115,0.0039115
125,14127.1,1.02326,0.85131,1.33624,0.91476,0.85338,0.91651,0.66746,0.81403,1.05083,1.02434,0.003862,0.003862,0.003862
126,14228.2,1.02879,0.85976,1.34086,0.91276,0.8554,0.9163,0.66808,0.81372,1.04741,1.02396,0.0038125,0.0038125,0.0038125
127,14328.8,1.02546,0.85938,1.33969,0.91629,0.85399,0.91639,0.66856,0.81339,1.04322,1.02365,0.003763,0.003763,0.003763
128,14428.9,1.02286,0.84561,1.33151,0.91252,0.8564,0.91601,0.66841,0.81316,1.04065,1.02331,0.0037135,0.0037135,0.0037135
129,14529.7,1.01263,0.8484,1.3243,0.91547,0.8559,0.91582,0.66872,0.8122,1.03319,1.0226,0.003664,0.003664,0.003664
130,14629.8,1.01342,0.84323,1.32922,0.91049,0.85866,0.91646,0.66907,0.81131,1.02978,1.02191,0.0036145,0.0036145,0.0036145
131,14729.9,1.00438,0.83878,1.32373,0.90907,0.8591,0.91761,0.66952,0.81099,1.03029,1.02138,0.003565,0.003565,0.003565
132,14830.6,0.99702,0.82256,1.30936,0.91044,0.85895,0.91795,0.66974,0.81032,1.02519,1.02096,0.0035155,0.0035155,0.0035155
133,14931.7,1.00837,0.82508,1.3207,0.91426,0.8589,0.9186,0.67094,0.80958,1.02457,1.02052,0.003466,0.003466,0.003466
134,15031.6,1.00557,0.82966,1.31919,0.91287,0.86155,0.91879,0.67079,0.80884,1.02129,1.01995,0.0034165,0.0034165,0.0034165
135,15131.7,1.0008,0.83197,1.31332,0.91454,0.8624,0.91943,0.67108,0.80809,1.01523,1.01935,0.003367,0.003367,0.003367
136,15233.1,0.98625,0.81106,1.30216,0.91274,0.86373,0.91924,0.67163,0.80672,1.00893,1.01827,0.0033175,0.0033175,0.0033175
137,15333.6,0.99513,0.81566,1.30764,0.9173,0.86268,0.91914,0.6721,0.80606,1.00407,1.01764,0.003268,0.003268,0.003268
138,15433.4,0.99284,0.80873,1.30988,0.91666,0.86305,0.91931,0.67253,0.80537,1.00016,1.01712,0.0032185,0.0032185,0.0032185
139,15534.6,0.97978,0.80457,1.29639,0.92061,0.86176,0.91927,0.67296,0.80487,0.99765,1.01713,0.003169,0.003169,0.003169
140,15635.2,0.97829,0.79612,1.29614,0.92183,0.86238,0.91981,0.67302,0.80508,0.99376,1.01697,0.0031195,0.0031195,0.0031195
141,15735.7,0.98133,0.8073,1.29706,0.91771,0.863,0.92015,0.67327,0.80478,0.98884,1.0169,0.00307,0.00307,0.00307
142,15836.6,0.9649,0.77489,1.28573,0.91717,0.86325,0.92052,0.67389,0.80397,0.983,1.01617,0.0030205,0.0030205,0.0030205
143,15937.9,0.97369,0.80239,1.29111,0.91891,0.86337,0.92072,0.67503,0.80319,0.97586,1.01581,0.002971,0.002971,0.002971
144,16038,0.96758,0.78715,1.28705,0.92158,0.86181,0.92112,0.67529,0.80262,0.97171,1.01522,0.0029215,0.0029215,0.0029215
145,16139.3,0.96264,0.76659,1.28588,0.92182,0.86031,0.92196,0.67583,0.80223,0.9703,1.015,0.002872,0.002872,0.002872
146,16240.2,0.96276,0.77348,1.28312,0.92148,0.863,0.92268,0.67654,0.80163,0.97115,1.01426,0.0028225,0.0028225,0.0028225
147,16340.5,0.96136,0.77366,1.28016,0.91721,0.86571,0.92319,0.67735,0.80115,0.96824,1.01385,0.002773,0.002773,0.002773
148,16441.5,0.94884,0.76406,1.27378,0.91642,0.8661,0.92309,0.67739,0.80052,0.96437,1.01314,0.0027235,0.0027235,0.0027235
149,16542.6,0.95295,0.76671,1.28217,0.91707,0.86671,0.92326,0.6779,0.79984,0.95943,1.01237,0.002674,0.002674,0.002674
150,16643,0.94576,0.76248,1.27084,0.91855,0.86574,0.92251,0.67823,0.80046,0.95365,1.01283,0.0026245,0.0026245,0.0026245
151,16744.3,0.94255,0.75142,1.26847,0.91996,0.86397,0.92322,0.67831,0.80006,0.95128,1.01214,0.002575,0.002575,0.002575
152,16844.3,0.93907,0.74499,1.26765,0.92025,0.86426,0.92302,0.67915,0.79923,0.93998,1.01169,0.0025255,0.0025255,0.0025255
153,16944.6,0.93426,0.74729,1.26331,0.92126,0.86468,0.92354,0.67965,0.79795,0.93432,1.01067,0.002476,0.002476,0.002476
154,17045.6,0.93678,0.73154,1.26184,0.92005,0.86497,0.92389,0.68017,0.79733,0.93142,1.01021,0.0024265,0.0024265,0.0024265
155,17145.6,0.92823,0.73678,1.25334,0.92126,0.86549,0.92443,0.68094,0.79695,0.9222,1.00983,0.002377,0.002377,0.002377
156,17246.5,0.93207,0.74873,1.25611,0.92177,0.86672,0.92542,0.68175,0.79623,0.91277,1.00924,0.0023275,0.0023275,0.0023275
157,17347.9,0.9182,0.72155,1.24964,0.92402,0.86721,0.92565,0.68196,0.79468,0.90438,1.00748,0.002278,0.002278,0.002278
158,17447.6,0.92418,0.7271,1.25106,0.92294,0.86754,0.92601,0.68202,0.79373,0.896,1.0065,0.0022285,0.0022285,0.0022285
159,17548.5,0.91407,0.71655,1.24947,0.92515,0.86467,0.92604,0.68238,0.79298,0.88953,1.00575,0.002179,0.002179,0.002179
160,17648.9,0.9172,0.7146,1.24687,0.92297,0.86687,0.92644,0.68276,0.79262,0.88151,1.00537,0.0021295,0.0021295,0.0021295
161,17749.8,0.92058,0.72908,1.25269,0.91957,0.86979,0.92687,0.68253,0.79164,0.87453,1.0047,0.00208,0.00208,0.00208
162,17850,0.91345,0.72186,1.24696,0.92057,0.86949,0.92733,0.68312,0.79123,0.8701,1.00434,0.0020305,0.0020305,0.0020305
163,17950.4,0.90247,0.71237,1.23452,0.92162,0.87069,0.92831,0.68374,0.79084,0.86337,1.00409,0.001981,0.001981,0.001981
164,18051.5,0.90546,0.70724,1.23469,0.92129,0.87257,0.929,0.68439,0.79071,0.85753,1.00385,0.0019315,0.0019315,0.0019315
165,18151.1,0.89104,0.69423,1.22739,0.92095,0.87182,0.92948,0.68537,0.79009,0.85255,1.00373,0.001882,0.001882,0.001882
166,18251.4,0.89594,0.70024,1.22967,0.92114,0.87161,0.92995,0.68519,0.79009,0.85145,1.00284,0.0018325,0.0018325,0.0018325
167,18351.4,0.889,0.69244,1.22509,0.92058,0.87186,0.93008,0.68646,0.78941,0.85059,1.00239,0.001783,0.001783,0.001783
168,18451.8,0.8889,0.69696,1.22391,0.92299,0.86882,0.9306,0.68704,0.78838,0.8484,1.00174,0.0017335,0.0017335,0.0017335
169,18552.5,0.88251,0.68478,1.22302,0.92526,0.86549,0.93005,0.68781,0.78795,0.84135,1.00151,0.001684,0.001684,0.001684
170,18653.8,0.87464,0.66816,1.21653,0.92586,0.86619,0.93108,0.68913,0.78727,0.83439,1.0011,0.0016345,0.0016345,0.0016345
