epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,14101.1,1.3711,1.43631,1.6109,0.88818,0.81353,0.89312,0.58661,0.88354,1.30676,1.07632,0.00917557,0.00917557,0.00917557
43,14398.5,1.36732,1.42261,1.60944,0.88184,0.82696,0.89256,0.59553,0.86807,1.3426,1.07307,0.00913609,0.00913609,0.00913609
44,14683.6,1.35116,1.40916,1.59497,0.87915,0.83041,0.89558,0.59449,0.87729,1.06726,1.07221,0.00909577,0.00909577,0.00909577
45,14922.8,1.34486,1.40602,1.59089,0.87885,0.83256,0.8994,0.59266,0.88894,1.15313,1.07413,0.00905463,0.00905463,0.00905463
46,15426.8,1.35822,1.43132,1.59268,0.9003,0.83009,0.9025,0.59757,0.87412,1.19789,1.06854,0.00901268,0.00901268,0.00901268
47,15699.6,1.33881,1.39639,1.57921,0.88373,0.84306,0.9029,0.60407,0.87576,1.02523,1.06941,0.00896992,0.00896992,0.00896992
48,16057.9,1.31896,1.35602,1.57018,0.89171,0.8373,0.90236,0.60857,0.85866,0.9991,1.05982,0.00892635,0.00892635,0.00892635
49,16322.1,1.33755,1.39115,1.58439,0.89509,0.83671,0.90326,0.61032,0.85337,1.09242,1.05899,0.008882,0.008882,0.008882
50,16958.2,1.34045,1.3919,1.57541,0.8881,0.84701,0.9025,0.61154,0.84605,1.00942,1.05524,0.00883687,0.00883687,0.00883687
51,17216.9,1.32236,1.36562,1.56726,0.87762,0.84652,0.90327,0.61132,0.84673,1.06432,1.05483,0.00879096,0.00879096,0.00879096
52,17478.4,1.33464,1.36466,1.57638,0.89233,0.84052,0.9022,0.61513,0.83488,0.98477,1.0478,0.00874429,0.00874429,0.00874429
53,17734.5,1.32752,1.35966,1.56871,0.89587,0.84507,0.90667,0.61908,0.8382,1.03309,1.04483,0.00869687,0.00869687,0.00869687
54,17987.1,1.31939,1.33533,1.55341,0.90714,0.8428,0.91073,0.62395,0.83151,1.08053,1.03854,0.0086487,0.0086487,0.0086487
55,18221.5,1.30957,1.34071,1.55845,0.90262,0.84886,0.9112,0.63234,0.82198,1.03151,1.0348,0.0085998,0.0085998,0.0085998
56,18484.7,1.31918,1.34252,1.56729,0.90363,0.84888,0.91408,0.63295,0.81878,1.00213,1.03432,0.00855018,0.00855018,0.00855018
57,18754.2,1.30832,1.29695,1.53862,0.90184,0.85375,0.91032,0.63319,0.81505,0.98536,1.03086,0.00849984,0.00849984,0.00849984
58,18993.1,1.30679,1.32597,1.54505,0.9054,0.85334,0.91202,0.63183,0.81115,1.09969,1.02775,0.0084488,0.0084488,0.0084488
59,19231.2,1.30097,1.29792,1.54317,0.90524,0.85442,0.91203,0.63276,0.80839,1.04812,1.02415,0.00839707,0.00839707,0.00839707
60,19468.5,1.29556,1.30114,1.53718,0.90106,0.85392,0.91145,0.63494,0.80366,1.00992,1.02208,0.00834465,0.00834465,0.00834465
