epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,111.994,1.87431,4.3476,2.0651,0,0,0,0,0,0,0,0.0701596,0.0033156,0.0033156
2,223.487,1.95683,3.70995,2.11927,0,0,0,0,0,0,0,0.0400937,0.00658311,0.00658311
3,323.539,2.11966,3.66266,2.30908,0,0,0,0,0,0,0,0.00996193,0.00978462,0.00978462
4,417.512,2.28691,3.75788,2.56943,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
5,513.543,2.25188,3.61951,2.56182,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
6,639.281,2.22574,3.56024,2.54274,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
7,786.773,2.18159,3.46284,2.47434,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
8,888.922,2.10955,3.31768,2.41808,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
9,983.305,2.07925,3.25294,2.38045,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
10,1078.85,2.06337,3.15719,2.38396,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
11,1174.03,2.06575,3.11152,2.3732,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
12,1269.01,2.01226,3.05795,2.31664,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
13,1362.8,2.00752,2.99045,2.28901,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
14,1457.13,1.94358,2.92406,2.24076,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
15,1551.23,1.93274,2.87146,2.23725,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
16,1645.87,1.92341,2.84044,2.2243,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
17,1742.65,1.93019,2.83108,2.22145,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
18,1838.34,1.89582,2.7608,2.18892,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
19,1934.78,1.89661,2.68653,2.17662,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
20,2029.1,1.85591,2.67997,2.15425,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
21,2122.64,1.8603,2.65219,2.14939,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
22,2216.02,1.84465,2.62269,2.11291,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
23,2309.56,1.82319,2.55153,2.10695,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
24,2404.4,1.83134,2.56295,2.12641,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
25,2497.74,1.82096,2.56043,2.10783,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
26,2596.45,1.80397,2.51344,2.06686,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
27,2695.54,1.78865,2.43961,2.05471,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
28,2796.43,1.80124,2.50308,2.06384,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
29,2897.52,1.77435,2.42079,2.05136,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
30,2998.57,1.76643,2.39288,2.04709,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
31,3097.73,1.75624,2.41052,2.03355,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
32,3197.07,1.76507,2.38305,2.02133,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
33,3293.59,1.7478,2.32402,2.00519,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
34,3391.77,1.72987,2.35271,2.00793,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
35,3486.19,1.68749,2.26627,1.96674,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
36,3582.3,1.71237,2.26017,1.97353,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
37,3676.47,1.71774,2.2301,1.99278,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
38,3770.43,1.68728,2.19746,1.95017,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
39,3865.07,1.69211,2.15836,1.95087,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
40,3960.6,1.68301,2.20362,1.94802,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
41,4055.6,1.6943,2.21248,1.95597,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
42,4149.62,1.67182,2.13142,1.91909,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
43,4243.44,1.65469,2.12411,1.90874,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
44,4338.52,1.64794,2.11948,1.91777,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
45,4430.57,1.64556,2.10893,1.9162,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
46,4526.28,1.6377,2.09801,1.90135,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
47,4633.92,1.63332,2.05325,1.9006,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
48,4732.81,1.63721,2.03977,1.9069,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
49,4836.71,1.6127,2.01812,1.88631,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
50,4940.91,1.59917,2.03552,1.86783,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
51,5040.91,1.62059,2.05223,1.88636,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
52,5141.18,1.58433,1.96023,1.86244,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
53,5242.23,1.57987,1.97132,1.84296,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
54,5342.46,1.60278,1.99337,1.88484,0,0,0,0,0,0,0,0.004753,0.004753,0.004753
55,5442.34,1.56461,1.93366,1.85154,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
56,5535.79,1.5834,1.93572,1.83419,0,0,0,0,0,0,0,0.004555,0.004555,0.004555
57,5630.48,1.581,1.97355,1.85992,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
58,5725.3,1.55284,1.88621,1.81305,0,0,0,0,0,0,0,0.004357,0.004357,0.004357
59,5818.22,1.56642,1.86284,1.83098,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
60,5911.06,1.54201,1.86159,1.80761,0,0,0,0,0,0,0,0.004159,0.004159,0.004159
61,6003.59,1.53851,1.8176,1.79379,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
62,6101.63,1.53108,1.83725,1.79888,0,0,0,0,0,0,0,0.003961,0.003961,0.003961
63,6199.61,1.53318,1.80992,1.78441,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
64,6295.44,1.54516,1.83988,1.80513,0,0,0,0,0,0,0,0.003763,0.003763,0.003763
65,6388.98,1.51698,1.8091,1.79388,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
66,6482.38,1.52409,1.77203,1.78725,0,0,0,0,0,0,0,0.003565,0.003565,0.003565
67,6579.98,1.51236,1.76297,1.78446,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
68,6675.26,1.5081,1.76802,1.77003,0,0,0,0,0,0,0,0.003367,0.003367,0.003367
69,6768.21,1.49762,1.77131,1.76466,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
70,6865.4,1.48307,1.74069,1.7409,0,0,0,0,0,0,0,0.003169,0.003169,0.003169
71,7034.84,1.5015,1.7605,1.77361,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
72,7204.55,1.47789,1.70507,1.73901,0,0,0,0,0,0,0,0.002971,0.002971,0.002971
73,7364.78,1.49736,1.75044,1.75957,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
74,7524.18,1.48677,1.72606,1.75475,0,0,0,0,0,0,0,0.002773,0.002773,0.002773
75,7671.47,1.46943,1.68101,1.73723,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
