epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,23137.3,1.37497,1.43323,1.60849,0.84907,0.82541,0.88269,0.5948,0.86714,1.12243,1.07169,0.00900844,0.00900844,0.00900844
43,23461.9,1.37085,1.41262,1.6059,0.87462,0.82073,0.88707,0.59797,0.85755,1.17892,1.06639,0.00896127,0.00896127,0.00896127
44,23875.2,1.3613,1.41821,1.58972,0.87054,0.82697,0.8859,0.59699,0.87432,1.11312,1.07384,0.00891313,0.00891313,0.00891313
45,24267.7,1.36502,1.41774,1.60736,0.86033,0.83863,0.89404,0.60254,0.85115,1.02286,1.06165,0.00886404,0.00886404,0.00886404
46,24853,1.36864,1.41832,1.60177,0.86202,0.83835,0.88845,0.60598,0.84932,1.13336,1.05931,0.00881401,0.00881401,0.00881401
47,25435.3,1.34102,1.38834,1.5803,0.85195,0.84505,0.891,0.61272,0.83852,0.96526,1.05607,0.00876305,0.00876305,0.00876305
48,26285.9,1.35307,1.37584,1.59389,0.88965,0.81317,0.88931,0.61092,0.84679,1.03492,1.0596,0.00871117,0.00871117,0.00871117
49,27011.2,1.32817,1.35507,1.57442,0.87186,0.84006,0.89561,0.62149,0.83595,0.98728,1.05198,0.00865839,0.00865839,0.00865839
50,28501,1.34506,1.37534,1.57996,0.88101,0.84294,0.89878,0.6276,0.82483,0.87061,1.04455,0.00860473,0.00860473,0.00860473
51,29404.5,1.33024,1.36348,1.57612,0.88122,0.82949,0.89447,0.62429,0.82215,0.95092,1.04069,0.00855018,0.00855018,0.00855018
52,30104.7,1.31673,1.35317,1.56658,0.90004,0.8276,0.90303,0.62536,0.81659,0.98334,1.0428,0.00849477,0.00849477,0.00849477
53,31232.8,1.31558,1.33041,1.55638,0.88254,0.84607,0.89932,0.62363,0.81949,0.91763,1.04082,0.00843851,0.00843851,0.00843851
54,32364.9,1.32405,1.33154,1.56226,0.88933,0.85005,0.90424,0.63036,0.809,0.9526,1.03385,0.00838141,0.00838141,0.00838141
55,32736.8,1.31374,1.32256,1.55823,0.89909,0.8479,0.905,0.63504,0.80494,0.91882,1.03216,0.00832349,0.00832349,0.00832349
56,33849.7,1.29901,1.30373,1.53692,0.89533,0.8491,0.90942,0.63964,0.80266,0.92616,1.02762,0.00826477,0.00826477,0.00826477
57,34988.8,1.29831,1.30313,1.55124,0.89862,0.83757,0.90773,0.64046,0.79502,0.97807,1.02341,0.00820525,0.00820525,0.00820525
58,35488.1,1.29849,1.30156,1.54426,0.89664,0.8441,0.90793,0.64272,0.79353,0.933,1.02075,0.00814495,0.00814495,0.00814495
59,35841.9,1.29636,1.27452,1.54169,0.89233,0.85926,0.90742,0.64343,0.79128,0.94031,1.01865,0.00808389,0.00808389,0.00808389
60,36194.7,1.29704,1.29094,1.54832,0.89197,0.85757,0.90777,0.643,0.78764,0.98581,1.01604,0.00802208,0.00802208,0.00802208
61,36496.9,1.29765,1.28136,1.53397,0.88714,0.86274,0.90757,0.64624,0.78216,0.97917,1.0121,0.00795954,0.00795954,0.00795954
62,36796,1.29189,1.2861,1.52698,0.88623,0.86453,0.90974,0.64847,0.78236,0.98075,1.01157,0.00789628,0.00789628,0.00789628
63,37100.4,1.2801,1.28448,1.52486,0.89145,0.86253,0.91093,0.65082,0.77871,1.01467,1.00913,0.00783231,0.00783231,0.00783231
64,37412.7,1.28029,1.262,1.52101,0.89188,0.85992,0.91145,0.65239,0.77746,1.00392,1.00851,0.00776766,0.00776766,0.00776766
65,37959.8,1.28097,1.26366,1.52915,0.89596,0.857,0.91214,0.65279,0.77786,1.00325,1.00953,0.00770234,0.00770234,0.00770234
66,38404.7,1.26598,1.24957,1.5085,0.89073,0.86462,0.91468,0.65422,0.77817,0.97156,1.00955,0.00763637,0.00763637,0.00763637
67,38892.6,1.28009,1.26787,1.52403,0.89525,0.86527,0.91452,0.65582,0.77754,0.96668,1.00769,0.00756976,0.00756976,0.00756976
68,39586.9,1.2778,1.23153,1.51347,0.89465,0.86481,0.9126,0.65737,0.77591,0.97508,1.00674,0.00750252,0.00750252,0.00750252
69,40169,1.25852,1.22375,1.50156,0.89325,0.86857,0.9136,0.65642,0.77397,0.97061,1.00492,0.00743468,0.00743468,0.00743468
70,40615.1,1.2685,1.21482,1.50262,0.89271,0.87208,0.91757,0.6594,0.77149,0.95444,1.00293,0.00736625,0.00736625,0.00736625
