epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,105.284,1.87431,4.3476,2.0651,0,0,0,0,0,0,0,0.0701596,0.0033156,0.0033156
2,200.85,1.95683,3.70995,2.11927,0,0,0,0,0,0,0,0.0400937,0.00658311,0.00658311
3,294.818,2.11966,3.66266,2.30908,0,0,0,0,0,0,0,0.00996193,0.00978462,0.00978462
4,388.157,2.28691,3.75788,2.56943,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
5,479.838,2.25188,3.61951,2.56182,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
6,572.2,2.22574,3.56024,2.54274,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
7,669.503,2.18159,3.46284,2.47434,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
8,763.062,2.10955,3.31768,2.41808,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
9,857.041,2.07925,3.25294,2.38045,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
10,950.866,2.06337,3.15719,2.38396,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
11,1043.67,2.06575,3.11152,2.3732,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
12,1136.2,2.01226,3.05795,2.31664,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
13,1229.57,2.00752,2.99045,2.28901,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
14,1322.55,1.94358,2.92406,2.24076,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
15,1416.3,1.93274,2.87146,2.23725,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
16,1509.97,1.92341,2.84044,2.2243,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
17,1603.88,1.93019,2.83108,2.22145,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
18,1702.91,1.89582,2.7608,2.18892,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
19,1796.14,1.89661,2.68653,2.17662,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
20,1888.74,1.85591,2.67997,2.15425,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
21,1982.58,1.8603,2.65219,2.14939,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
22,2075.74,1.84465,2.62269,2.11291,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
23,2168.93,1.82319,2.55153,2.10695,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
24,2262.32,1.83134,2.56295,2.12641,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
25,2356.01,1.82096,2.56043,2.10783,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
26,2450.32,1.80397,2.51344,2.06686,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
27,2543.15,1.78865,2.43961,2.05471,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
28,2638.25,1.80124,2.50308,2.06384,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
29,2733.07,1.77435,2.42079,2.05136,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
30,2828.94,1.76643,2.39288,2.04709,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
31,2922.87,1.75624,2.41052,2.03355,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
