epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,106.863,1.93018,4.36838,2.10342,0,0,0,0,0,0,0,0.0701596,0.0033156,0.0033156
2,204.588,1.98128,3.7124,2.11963,0,0,0,0,0,0,0,0.0400937,0.00658311,0.00658311
3,298.701,2.16237,3.72048,2.34442,0,0,0,0,0,0,0,0.00996193,0.00978462,0.00978462
4,394.03,2.29844,3.75509,2.56021,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
5,488.935,2.24841,3.65237,2.56333,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
6,582.085,2.25314,3.53145,2.52057,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
7,682.208,2.15606,3.37902,2.4442,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
8,777.924,2.10505,3.28817,2.4013,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
9,871.458,2.08564,3.22973,2.3586,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
10,967.902,2.07636,3.16809,2.34259,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
11,1131.99,2.03944,3.11631,2.33571,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
12,1300.7,2.02611,3.05861,2.29132,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
13,1452.03,1.99273,3.01228,2.25994,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
14,1604.03,1.98004,2.96035,2.22636,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
15,1701.7,1.96154,2.87825,2.21088,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
16,1795.49,1.93436,2.80537,2.1711,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
17,1889.65,1.94511,2.84157,2.20074,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
18,1983.78,1.9115,2.77346,2.1582,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
19,2077,1.92149,2.79796,2.16805,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
20,2169.98,1.88282,2.68809,2.12588,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
21,2261.69,1.885,2.65571,2.12808,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
22,2357.95,1.87352,2.68781,2.11945,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
23,2450.19,1.86658,2.61347,2.11028,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
24,2543.99,1.83242,2.59028,2.08535,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
25,2637.6,1.84877,2.59976,2.10579,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
26,2731.18,1.8119,2.50259,2.06249,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
27,2823.7,1.81604,2.4655,2.04287,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
28,2915.35,1.79086,2.45216,2.0421,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
29,3008.14,1.79202,2.45778,2.03237,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
30,3100.82,1.79513,2.46274,2.02767,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
