epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6129.48,1.34036,1.40553,1.66357,0.82373,0.74469,0.82892,0.55369,0.95102,1.33942,1.16268,0.0079705,0.0079705,0.0079705
43,6255.43,1.32083,1.34255,1.64483,0.84423,0.73954,0.83734,0.55224,0.96545,1.32355,1.17413,0.007921,0.007921,0.007921
44,6381.08,1.3166,1.35813,1.65162,0.84151,0.75982,0.84139,0.56492,0.93568,1.68193,1.15735,0.0078715,0.0078715,0.0078715
45,6506.89,1.31881,1.34078,1.65106,0.84168,0.763,0.84303,0.56472,0.93069,1.30691,1.16083,0.007822,0.007822,0.007822
46,6632.46,1.30511,1.33028,1.63385,0.8477,0.77127,0.85025,0.56554,0.92953,1.45421,1.15283,0.0077725,0.0077725,0.0077725
47,6757.85,1.30546,1.3264,1.63157,0.84589,0.76547,0.8497,0.57193,0.93058,1.16444,1.14754,0.007723,0.007723,0.007723
48,6882.76,1.29096,1.33269,1.61776,0.86976,0.77015,0.85685,0.57392,0.92831,1.28154,1.14873,0.0076735,0.0076735,0.0076735
49,7008.9,1.28681,1.30593,1.61143,0.8541,0.78164,0.85846,0.57808,0.9229,1.44701,1.14447,0.007624,0.007624,0.007624
50,7133.38,1.29395,1.30633,1.6253,0.85602,0.78229,0.8606,0.58416,0.90061,1.39589,1.12895,0.0075745,0.0075745,0.0075745
51,7260.33,1.28303,1.29257,1.60632,0.85945,0.78069,0.86163,0.58476,0.91348,1.27636,1.13479,0.007525,0.007525,0.007525
52,7385.57,1.28263,1.28457,1.60411,0.86127,0.7862,0.8661,0.58917,0.88909,1.33283,1.11307,0.0074755,0.0074755,0.0074755
53,7511.12,1.26843,1.25798,1.58674,0.8654,0.77944,0.86286,0.58964,0.88049,1.3993,1.11026,0.007426,0.007426,0.007426
54,7637.34,1.26318,1.25313,1.5905,0.86201,0.78698,0.86703,0.59272,0.8853,1.37055,1.11417,0.0073765,0.0073765,0.0073765
55,7761.77,1.25465,1.25945,1.58447,0.84813,0.80293,0.8732,0.59591,0.87617,1.25346,1.10876,0.007327,0.007327,0.007327
56,7887.68,1.24874,1.25161,1.58101,0.86529,0.7907,0.87332,0.60134,0.86443,1.29908,1.09836,0.0072775,0.0072775,0.0072775
57,8013.3,1.25533,1.2363,1.58616,0.86421,0.80225,0.87899,0.60497,0.85737,1.22587,1.08943,0.007228,0.007228,0.007228
58,8139.12,1.2498,1.23327,1.57421,0.87098,0.8061,0.87739,0.60086,0.86653,1.2599,1.09513,0.0071785,0.0071785,0.0071785
59,8264.35,1.24203,1.20275,1.57434,0.87027,0.79796,0.87745,0.60492,0.86176,1.20611,1.09137,0.007129,0.007129,0.007129
60,8388.14,1.24073,1.2127,1.56389,0.8562,0.80869,0.88068,0.60676,0.86496,1.1569,1.09571,0.0070795,0.0070795,0.0070795
61,8512.67,1.22879,1.19524,1.55858,0.86377,0.8086,0.88101,0.60935,0.86087,1.18441,1.08986,0.00703,0.00703,0.00703
62,8637.49,1.22288,1.18312,1.55558,0.8767,0.80989,0.88445,0.61292,0.85516,1.18434,1.08666,0.0069805,0.0069805,0.0069805
63,8762.55,1.22177,1.18985,1.5503,0.87164,0.81545,0.88761,0.61603,0.8493,1.18291,1.08341,0.006931,0.006931,0.006931
64,8888.16,1.21951,1.17617,1.54804,0.87397,0.81228,0.8902,0.61673,0.84829,1.12489,1.07987,0.0068815,0.0068815,0.0068815
65,9011.77,1.21549,1.16236,1.54407,0.86761,0.81267,0.88661,0.61675,0.84514,1.17361,1.07742,0.006832,0.006832,0.006832
66,9136.01,1.22207,1.16403,1.54844,0.88328,0.80331,0.88892,0.61976,0.84201,1.13555,1.07513,0.0067825,0.0067825,0.0067825
67,9260.22,1.22332,1.16583,1.54511,0.8915,0.80461,0.89173,0.62078,0.84504,1.14536,1.07586,0.006733,0.006733,0.006733
68,9384.44,1.19534,1.14489,1.52761,0.88448,0.81412,0.89377,0.62243,0.84516,1.16923,1.07502,0.0066835,0.0066835,0.0066835
69,9509.65,1.20131,1.1424,1.52332,0.88641,0.81707,0.89359,0.62579,0.8396,1.17943,1.07244,0.006634,0.006634,0.006634
70,9633.88,1.2027,1.1513,1.53088,0.88758,0.81824,0.89273,0.62501,0.84026,1.16617,1.07272,0.0065845,0.0065845,0.0065845
71,9758.18,1.18968,1.128,1.5145,0.88566,0.82557,0.89376,0.62456,0.84127,1.18353,1.0743,0.006535,0.006535,0.006535
72,9881.66,1.18873,1.11836,1.52093,0.87915,0.82793,0.89425,0.62644,0.83967,1.23014,1.07309,0.0064855,0.0064855,0.0064855
73,10006,1.18188,1.10643,1.50488,0.88439,0.82326,0.89455,0.62752,0.83742,1.24394,1.07154,0.006436,0.006436,0.006436
74,10130.2,1.19334,1.12495,1.51412,0.88549,0.82307,0.89658,0.63037,0.83576,1.20149,1.07053,0.0063865,0.0063865,0.0063865
75,10254.4,1.18026,1.10302,1.50512,0.89373,0.82064,0.89867,0.63074,0.8346,1.21449,1.06872,0.006337,0.006337,0.006337
76,10377.8,1.17878,1.0988,1.50295,0.89875,0.82025,0.89849,0.63178,0.83282,1.23025,1.06651,0.0062875,0.0062875,0.0062875
