epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5353.87,1.01434,0.90021,1.38279,0.85851,0.81992,0.88092,0.55499,1.27775,0.76667,1.37503,0.0079705,0.0079705,0.0079705
43,5480.54,1.00235,0.88873,1.37275,0.86142,0.8256,0.88736,0.56487,1.27287,0.75357,1.37275,0.007921,0.007921,0.007921
44,5607.77,0.99183,0.88134,1.3621,0.87257,0.81993,0.88877,0.56297,1.27428,0.76003,1.37074,0.0078715,0.0078715,0.0078715
45,5737.55,0.99413,0.86748,1.36094,0.85571,0.81827,0.88179,0.56161,1.25999,0.74611,1.37485,0.007822,0.007822,0.007822
46,5865.16,0.98766,0.86755,1.3573,0.85411,0.82604,0.8858,0.56516,1.26372,0.74531,1.35267,0.0077725,0.0077725,0.0077725
47,5991.58,0.9778,0.85664,1.35008,0.86086,0.82381,0.88721,0.57012,1.25092,0.7366,1.35097,0.007723,0.007723,0.007723
48,6121.64,0.97444,0.85882,1.34683,0.85599,0.83239,0.88811,0.57472,1.24742,0.72635,1.34352,0.0076735,0.0076735,0.0076735
49,6253.39,0.97471,0.84923,1.34561,0.84607,0.85016,0.89236,0.57444,1.25138,0.71392,1.34037,0.007624,0.007624,0.007624
50,6382.35,0.97634,0.84384,1.33907,0.85192,0.85012,0.89053,0.57074,1.23561,0.72111,1.32978,0.0075745,0.0075745,0.0075745
51,6508.9,0.96322,0.83724,1.33338,0.83693,0.85098,0.88958,0.57378,1.24146,0.71585,1.3355,0.007525,0.007525,0.007525
52,6634.08,0.96542,0.83347,1.33432,0.8613,0.85291,0.89585,0.57634,1.24256,0.70839,1.33347,0.0074755,0.0074755,0.0074755
53,6760.11,0.96056,0.81897,1.32842,0.87742,0.8396,0.89801,0.58249,1.22856,0.70089,1.33222,0.007426,0.007426,0.007426
54,6887.44,0.95028,0.8187,1.32563,0.89471,0.83473,0.90122,0.58393,1.22741,0.6994,1.32685,0.0073765,0.0073765,0.0073765
55,7010.69,0.95893,0.80741,1.33346,0.88866,0.84423,0.90463,0.5881,1.22534,0.69006,1.33502,0.007327,0.007327,0.007327
56,7138.33,0.94782,0.80199,1.3229,0.86994,0.84876,0.90098,0.58735,1.22095,0.69442,1.32873,0.0072775,0.0072775,0.0072775
57,7264.1,0.94505,0.80434,1.32485,0.89939,0.84055,0.90895,0.59311,1.21896,0.67498,1.32551,0.007228,0.007228,0.007228
58,7390.99,0.93679,0.79302,1.31302,0.88545,0.84262,0.90167,0.59096,1.22617,0.68358,1.32981,0.0071785,0.0071785,0.0071785
59,7516.32,0.93501,0.78723,1.31259,0.87206,0.85299,0.90381,0.59595,1.21923,0.67852,1.31655,0.007129,0.007129,0.007129
60,7646.16,0.93344,0.78439,1.3079,0.8664,0.85484,0.89883,0.59323,1.21897,0.67691,1.3126,0.0070795,0.0070795,0.0070795
61,7769.88,0.92931,0.77815,1.30197,0.87517,0.85226,0.90767,0.60153,1.21438,0.67332,1.30995,0.00703,0.00703,0.00703
62,7895.78,0.9319,0.78495,1.30403,0.85918,0.85191,0.90398,0.59777,1.21148,0.66905,1.31337,0.0069805,0.0069805,0.0069805
63,8020.6,0.91835,0.77938,1.29376,0.86819,0.85599,0.90606,0.5992,1.20677,0.66896,1.30744,0.006931,0.006931,0.006931
64,8148.2,0.91178,0.77125,1.29098,0.8791,0.84466,0.90325,0.59857,1.21165,0.66514,1.31565,0.0068815,0.0068815,0.0068815
65,8276.19,0.90752,0.76304,1.29556,0.87751,0.85574,0.90892,0.60286,1.20544,0.6623,1.31036,0.006832,0.006832,0.006832
66,8405.98,0.91121,0.75727,1.28864,0.87246,0.85726,0.90775,0.60245,1.20456,0.65946,1.31117,0.0067825,0.0067825,0.0067825
67,8542.67,0.90685,0.74902,1.28378,0.87872,0.86296,0.90968,0.60585,1.20311,0.65392,1.30728,0.006733,0.006733,0.006733
68,8676.6,0.90357,0.74663,1.28443,0.88971,0.84926,0.90766,0.605,1.19626,0.6561,1.30077,0.0066835,0.0066835,0.0066835
69,8815.43,0.89077,0.75014,1.27591,0.87537,0.85906,0.90881,0.60702,1.19415,0.65393,1.30114,0.006634,0.006634,0.006634
70,8945.7,0.89798,0.73884,1.27666,0.88481,0.85342,0.91302,0.61013,1.19315,0.65239,1.29765,0.0065845,0.0065845,0.0065845
71,9071.77,0.8943,0.73362,1.27359,0.88217,0.85883,0.91347,0.61119,1.1888,0.64773,1.29197,0.006535,0.006535,0.006535
72,9200.33,0.8952,0.73714,1.27824,0.89608,0.84472,0.91308,0.61194,1.19496,0.64673,1.29704,0.0064855,0.0064855,0.0064855
73,9327.44,0.87899,0.72199,1.26958,0.8892,0.85687,0.91268,0.61234,1.1952,0.63924,1.29931,0.006436,0.006436,0.006436
74,9455.55,0.88988,0.71942,1.26327,0.88727,0.86138,0.91387,0.6144,1.19368,0.63747,1.29645,0.0063865,0.0063865,0.0063865
75,9582.8,0.88026,0.72656,1.2604,0.88764,0.86353,0.9135,0.6157,1.19102,0.6359,1.29815,0.006337,0.006337,0.006337
76,9709.09,0.88261,0.71683,1.25908,0.88156,0.86672,0.91223,0.61437,1.19274,0.6354,1.29696,0.0062875,0.0062875,0.0062875
77,9838.59,0.87722,0.71329,1.25286,0.88948,0.86343,0.91383,0.61681,1.18481,0.63351,1.28888,0.006238,0.006238,0.006238
78,9965.49,0.86535,0.6989,1.25103,0.89892,0.86322,0.91523,0.61842,1.18156,0.63378,1.28443,0.0061885,0.0061885,0.0061885
79,10093.1,0.85969,0.69457,1.24818,0.88562,0.87338,0.91577,0.61893,1.17818,0.63089,1.2802,0.006139,0.006139,0.006139
