epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,6431.82,1.22371,1.17481,1.50518,0.89048,0.79836,0.8842,0.61546,0.85761,1.07512,1.04837,0.006931,0.006931,0.006931
64,6531.91,1.23244,1.18229,1.51356,0.8787,0.81427,0.88531,0.61701,0.85374,1.09057,1.04619,0.0068815,0.0068815,0.0068815
65,6631.85,1.23293,1.19001,1.5131,0.88581,0.81507,0.88743,0.61742,0.84414,1.05922,1.03996,0.006832,0.006832,0.006832
66,6731.86,1.23109,1.16625,1.51363,0.89228,0.81305,0.88697,0.61754,0.8442,1.02012,1.03886,0.0067825,0.0067825,0.0067825
67,6832.89,1.21508,1.15768,1.50051,0.90109,0.80839,0.88636,0.62053,0.84298,1.04044,1.03776,0.006733,0.006733,0.006733
68,6932.9,1.21114,1.15704,1.49611,0.90278,0.8095,0.88787,0.62165,0.84102,1.02868,1.03617,0.0066835,0.0066835,0.0066835
69,7033.48,1.2117,1.1412,1.49076,0.90412,0.80983,0.88937,0.62475,0.83514,1.06309,1.03168,0.006634,0.006634,0.006634
70,7133.02,1.2105,1.14106,1.49171,0.90284,0.81551,0.88961,0.62627,0.83543,1.07861,1.03054,0.0065845,0.0065845,0.0065845
71,7232.81,1.19921,1.12696,1.48656,0.90837,0.81328,0.89127,0.62745,0.83497,1.0872,1.03018,0.006535,0.006535,0.006535
72,7332.12,1.20278,1.13777,1.4855,0.90502,0.81053,0.89193,0.62976,0.83162,1.06479,1.02901,0.0064855,0.0064855,0.0064855
73,7432.2,1.19303,1.11671,1.47969,0.90366,0.81712,0.89169,0.63067,0.83157,1.06105,1.02882,0.006436,0.006436,0.006436
74,7531.98,1.18661,1.0953,1.47385,0.904,0.82233,0.89575,0.63184,0.82972,1.0332,1.02732,0.0063865,0.0063865,0.0063865
75,7632.48,1.18133,1.0996,1.46609,0.90622,0.81974,0.89491,0.63317,0.82874,1.01983,1.0257,0.006337,0.006337,0.006337
76,7733.01,1.18154,1.09992,1.46892,0.90186,0.82241,0.89609,0.6328,0.8264,0.99919,1.02415,0.0062875,0.0062875,0.0062875
77,7833.15,1.18587,1.10725,1.47375,0.90051,0.82239,0.89579,0.63265,0.82603,0.97987,1.02352,0.006238,0.006238,0.006238
78,7932.77,1.17754,1.0777,1.46132,0.9026,0.82206,0.89757,0.6336,0.82427,0.98386,1.02237,0.0061885,0.0061885,0.0061885
79,8034.34,1.16942,1.07554,1.45903,0.90384,0.82484,0.89793,0.63534,0.82234,0.98793,1.02087,0.006139,0.006139,0.006139
80,8134.35,1.16628,1.0823,1.45649,0.90119,0.8276,0.89969,0.63783,0.81951,0.99809,1.0193,0.0060895,0.0060895,0.0060895
81,8234.51,1.16609,1.06116,1.44881,0.89686,0.83107,0.89956,0.63848,0.81593,1.00156,1.01604,0.00604,0.00604,0.00604
82,8335.02,1.15679,1.05639,1.44613,0.89623,0.82948,0.8995,0.64109,0.81428,1.01004,1.01472,0.0059905,0.0059905,0.0059905
83,8435.81,1.15604,1.06559,1.44921,0.89364,0.82882,0.90024,0.64267,0.81263,1.00497,1.01413,0.005941,0.005941,0.005941
84,8535.94,1.15669,1.04986,1.44402,0.90059,0.82936,0.90186,0.64346,0.80992,1.00048,1.01263,0.0058915,0.0058915,0.0058915
85,8636.75,1.15426,1.0508,1.44103,0.89695,0.83608,0.90206,0.64408,0.80815,0.99518,1.01192,0.005842,0.005842,0.005842
86,8737.38,1.14367,1.03977,1.433,0.90363,0.83176,0.90314,0.64579,0.80634,0.99026,1.01078,0.0057925,0.0057925,0.0057925
87,8838.76,1.1475,1.05176,1.4345,0.90032,0.83422,0.90377,0.64707,0.80576,0.99476,1.00981,0.005743,0.005743,0.005743
88,8941.79,1.13741,1.0253,1.42713,0.90296,0.83167,0.90422,0.64847,0.80397,0.9871,1.00854,0.0056935,0.0056935,0.0056935
89,9042.12,1.13756,1.03275,1.43143,0.90277,0.83454,0.90519,0.64925,0.80242,0.98112,1.00803,0.005644,0.005644,0.005644
90,9144.59,1.12682,1.01513,1.41817,0.90336,0.83559,0.9066,0.64918,0.80072,0.96943,1.00688,0.0055945,0.0055945,0.0055945
91,9244.15,1.13116,1.01367,1.42309,0.9009,0.83477,0.90635,0.65011,0.79918,0.95481,1.00598,0.005545,0.005545,0.005545
92,9346.35,1.13302,1.02413,1.4256,0.90232,0.83616,0.90598,0.65118,0.79829,0.94909,1.00517,0.0054955,0.0054955,0.0054955
93,9446.72,1.13035,1.01852,1.41946,0.90196,0.841,0.90617,0.65186,0.79709,0.94621,1.00427,0.005446,0.005446,0.005446
94,9547.09,1.11731,1.00057,1.41118,0.90239,0.84108,0.90629,0.65227,0.7957,0.94636,1.00305,0.0053965,0.0053965,0.0053965
95,9647.25,1.12084,1.00273,1.4092,0.90686,0.84022,0.90698,0.65371,0.79513,0.94507,1.0029,0.005347,0.005347,0.005347
96,9747.28,1.12231,1.00915,1.42069,0.90543,0.84195,0.90725,0.65362,0.79393,0.94452,1.00202,0.0052975,0.0052975,0.0052975
97,9848.57,1.10018,0.96631,1.39579,0.90456,0.84241,0.90661,0.65431,0.7924,0.94101,1.00118,0.005248,0.005248,0.005248
98,9950.35,1.11133,0.99877,1.40948,0.90718,0.84212,0.90702,0.65552,0.79159,0.9424,1.00038,0.0051985,0.0051985,0.0051985
99,10050.5,1.10726,0.98671,1.40387,0.90838,0.84263,0.90715,0.65545,0.79075,0.94119,1.00018,0.005149,0.005149,0.005149
100,10151.4,1.1023,0.98077,1.39601,0.9023,0.8423,0.90684,0.65634,0.79027,0.94202,0.99999,0.0050995,0.0050995,0.0050995
101,10251.8,1.09732,0.96345,1.392,0.9049,0.83988,0.90689,0.65641,0.78892,0.93747,0.99927,0.00505,0.00505,0.00505
102,10353.8,1.10386,0.97158,1.3909,0.90558,0.8394,0.90689,0.65695,0.78734,0.93398,0.99853,0.0050005,0.0050005,0.0050005
103,10454.8,1.0934,0.96415,1.38644,0.90584,0.83913,0.90792,0.65778,0.78696,0.93347,0.99796,0.004951,0.004951,0.004951
104,10555.9,1.09218,0.95742,1.38582,0.90821,0.83848,0.9083,0.65837,0.78612,0.92855,0.99724,0.0049015,0.0049015,0.0049015
105,10656.4,1.09075,0.96041,1.38816,0.91069,0.83845,0.90922,0.65906,0.7858,0.92671,0.99692,0.004852,0.004852,0.004852
106,10756.7,1.07878,0.93771,1.37916,0.91462,0.83693,0.9092,0.65953,0.78517,0.92302,0.99642,0.0048025,0.0048025,0.0048025
107,10859.1,1.08265,0.95259,1.38062,0.91448,0.83706,0.90948,0.66049,0.7846,0.91856,0.99611,0.004753,0.004753,0.004753
108,10958.8,1.08559,0.94202,1.37987,0.9155,0.83772,0.9101,0.6619,0.78425,0.91435,0.99557,0.0047035,0.0047035,0.0047035
109,11059.7,1.07456,0.93407,1.3745,0.91398,0.84024,0.91024,0.66215,0.7838,0.91461,0.99508,0.004654,0.004654,0.004654
110,11162.1,1.07765,0.93865,1.37494,0.91332,0.84144,0.91068,0.66271,0.78301,0.91228,0.99431,0.0046045,0.0046045,0.0046045
111,11261.9,1.06958,0.92957,1.36822,0.91417,0.84094,0.91063,0.66262,0.78257,0.91289,0.99394,0.004555,0.004555,0.004555
112,11363.5,1.06349,0.91872,1.36545,0.9155,0.84133,0.91034,0.66263,0.78257,0.91516,0.99362,0.0045055,0.0045055,0.0045055
113,11464.6,1.05875,0.91122,1.36232,0.91641,0.84287,0.91109,0.66317,0.78243,0.91332,0.99335,0.004456,0.004456,0.004456
114,11565.7,1.05752,0.91151,1.35898,0.91687,0.84266,0.91172,0.66397,0.78197,0.90811,0.99269,0.0044065,0.0044065,0.0044065
115,11667.3,1.05548,0.90484,1.3567,0.91896,0.84296,0.91185,0.66443,0.78126,0.90514,0.99211,0.004357,0.004357,0.004357
116,11768.6,1.0506,0.89071,1.35297,0.91978,0.84278,0.91253,0.66523,0.78056,0.90503,0.9914,0.0043075,0.0043075,0.0043075
117,11870.3,1.04177,0.89778,1.35688,0.91779,0.84704,0.91306,0.66602,0.77966,0.90566,0.9907,0.004258,0.004258,0.004258
118,11972.8,1.04514,0.89834,1.35268,0.91543,0.84678,0.91345,0.66709,0.77867,0.9064,0.99001,0.0042085,0.0042085,0.0042085
119,12073.1,1.04295,0.89046,1.3484,0.91753,0.84679,0.91468,0.66759,0.77829,0.90668,0.98959,0.004159,0.004159,0.004159
120,12174.1,1.03862,0.88598,1.34609,0.91816,0.84646,0.91457,0.66774,0.77786,0.90734,0.98927,0.0041095,0.0041095,0.0041095
121,12276,1.0315,0.87683,1.33837,0.91934,0.84749,0.91519,0.668,0.77739,0.90552,0.98907,0.00406,0.00406,0.00406
122,12378,1.03192,0.87116,1.33921,0.91862,0.84856,0.9169,0.66951,0.77727,0.90658,0.98902,0.0040105,0.0040105,0.0040105
123,12479.2,1.02142,0.87554,1.338,0.92085,0.84839,0.91714,0.66979,0.77738,0.90738,0.98895,0.003961,0.003961,0.003961
124,12578,1.03297,0.86475,1.33942,0.92446,0.8489,0.91777,0.66915,0.77723,0.90695,0.98878,0.0039115,0.0039115,0.0039115
125,12677.8,1.02473,0.86687,1.33107,0.92518,0.84888,0.91819,0.66959,0.77757,0.90446,0.98896,0.003862,0.003862,0.003862
126,12777.1,1.02172,0.85849,1.32876,0.9255,0.84961,0.91844,0.66994,0.77748,0.90193,0.98874,0.0038125,0.0038125,0.0038125
127,12876.4,1.01518,0.85407,1.32108,0.92574,0.84994,0.91913,0.6706,0.77729,0.89857,0.98844,0.003763,0.003763,0.003763
128,12975.4,1.01356,0.85493,1.32389,0.92407,0.84861,0.91966,0.67061,0.77752,0.89575,0.98842,0.0037135,0.0037135,0.0037135
129,13074.9,1.00713,0.84222,1.31866,0.92531,0.84827,0.91976,0.67137,0.77689,0.89167,0.98788,0.003664,0.003664,0.003664
130,13176.3,1.01388,0.84132,1.31964,0.92518,0.84758,0.91914,0.67151,0.77681,0.89155,0.98771,0.0036145,0.0036145,0.0036145
131,13277.6,1.00911,0.83358,1.31726,0.92336,0.84952,0.91948,0.67152,0.77679,0.88927,0.9876,0.003565,0.003565,0.003565
132,13377,0.99645,0.82984,1.30843,0.92248,0.8505,0.9196,0.67197,0.77694,0.88937,0.98769,0.0035155,0.0035155,0.0035155
133,13476.5,1.01046,0.83316,1.31398,0.92406,0.85064,0.92011,0.67276,0.77652,0.88898,0.98719,0.003466,0.003466,0.003466
134,13576.5,1.00112,0.82789,1.31221,0.92233,0.8526,0.9203,0.67281,0.77663,0.88757,0.98712,0.0034165,0.0034165,0.0034165
135,13677.5,1.00362,0.83425,1.30935,0.92823,0.84876,0.92008,0.6728,0.77636,0.88895,0.9867,0.003367,0.003367,0.003367
136,13777.2,0.99514,0.82067,1.30672,0.92782,0.8494,0.92026,0.67279,0.77682,0.88729,0.98671,0.0033175,0.0033175,0.0033175
